silk_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,101,105,109,113,117,121,124,129,133,137,141
81,6,NA,NA,NA,14.0001,NA,NA,NA,12,NA,NA,NA,3.9999,NA,NA,NA,24,NA,NA,NA,60,NA,NA,NA,50.000099999999996,NA,NA,NA,60,NA,NA,NA,27.999899999999997,NA,NA,NA,39.9999,NA,NA,NA,15.9999,NA,NA,NA,99.9999,NA,NA,NA,171.9999,NA,NA,NA,459.9999,NA,NA,NA,261.99989999999997,NA,NA,NA,116.0001,NA,NA,NA,104.0001,NA,NA,NA,129.9999,NA,NA,NA,171.9999,NA,NA,NA,90,NA,NA,NA,206.00010000000003,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,18,NA,NA,NA,56.000099999999996,NA,NA,NA,18,NA,NA,NA,8.0001,NA,NA,NA,6,NA,NA,NA,2.0000999999999998,NA,NA,NA,8.0001,NA,NA,NA,12,NA,NA,NA,8.0001,NA,NA,NA,12,NA,NA,NA,48,NA,NA,NA,48,NA,NA,NA,57.999900000000004,NA,NA,NA,12,NA,NA,NA,2.0000999999999998,NA,NA,NA,6,NA,NA,NA,8.0001,NA,NA,8.0001,20.0001,NA,NA,NA,30,NA,NA,NA,78,NA,NA,NA,306,NA,NA,NA,111.9999,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,12,NA,NA,NA,27.999899999999997,NA,NA,NA,21.9999,NA,NA,NA,9.9999,NA,NA,NA,8.0001,NA,NA,NA,9.9999,NA,NA,NA,9.9999,NA,NA,NA,12,NA,NA,NA,18,NA,NA,NA,38.0001,NA,NA,NA,24,NA,NA,NA,21.9999,NA,NA,NA,38.0001,NA,NA,NA,78,NA,NA,NA,39.9999,NA,NA,NA,30,NA,NA,NA,122.0001,NA,NA,NA,117.9999,NA,NA,NA,32.0001,NA,NA,NA,14.0001,NA,NA,NA,39.9999,NA,NA,NA,15.9999,NA,NA,NA,6,NA,NA,NA,8.0001,NA,NA,NA,3.9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,192,64,21.3336,0,42.6664,5.3336,10.6664,0,5.3336,0,5.3336,10.6664,5.3336,0,0,0,58.6664,0,26.6664,80,85.3336,5.3336,26.6664,42.6664,0,5.3336,37.3336,37.3336,42.6664,48,5.3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,32,5.3336,5.3336,5.3336,5.3336,5.3336,16,0,0,0,48,37.3336,64,304,106.6664,128,202.6664,320,170.6664,320,213.3336,330.6664,202.6664,160,202.6664,181.3336,101.3336,42.6664,10.6664,5.3336,5.3336,16,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,0,0,0,0,0,0,5.3336,0,0,0,0,10.6664,5.3336,0,0,5.3336,5.3336,0,0,0,0,5.3336,5.3336,0,0,16,16,10.6664,0,0,5.3336,5.3336,10.6664,0,5.3336,10.6664,5.3336,21.3336,5.3336,5.3336,21.3336,37.3336,16,37.3336,48,122.6664,165.3336,176,277.3336,288,330.6664,149.3336,1002.6664,160,133.3336,0,26.6664,16,0,5.3336,5.3336,5.3336,0,0,0,0,10.6664,10.6664,5.3336,5.3336,0,5.3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,0,0,0,0,0,5.3336,48,10.6664,85.3336,26.6664,10.6664,5.3336,10.6664,26.6664,32,42.6664,53.3336,37.3336,26.6664,5.3336,16,10.6664,10.6664,5.3336,80,197.3336,176,362.6664,234.6664,64,218.6664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,0,5.3336,0,0,0,5.3336,0,0,10.6664,32,32,21.3336,10.6664,16,21.3336,16,5.3336,64,64,64,37.3336,10.6664,5.3336,0,16,10.6664,21.3336,21.3336,37.3336,53.3336,53.3336,90.6664,37.3336,42.6664,16,10.6664,5.3336,16,5.3336,5.3336,26.6664,32,48,26.6664,5.3336,42.6664,48,5.3336,21.3336,218.6664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,74.6664,85.3336,53.3336,90.6664,64,58.6664,96,154.6664,181.3336,112,69.3336,101.3336,80,37.3336,37.3336,21.3336,21.3336,10.6664,58.6664,48,69.3336,96,112,58.6664,133.3336,202.6664,272,261.3336,288,426.6664,144,53.3336,69.3336,133.3336,69.3336,48,32,5.3336,10.6664,32,42.6664,5.3336,0,0,5.3336,0,10.6664,37.3336,21.3336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,16,5.3336,0,0,0,0,26.6664,80,410.6664,341.3336,58.6664,0,0,0,5.3336,10.6664,5.3336,42.6664,85.3336,37.3336,32,80,53.3336,133.3336,133.3336,416,240,154.6664,181.3336,693.3336,352,197.3336,192,192,96,426.6664,400,357.3336,186.6664,154.6664,122.6664,234.6664,245.3336,234.6664,80,37.3336,250.6664,138.6664,160,21.3336,37.3336,16,10.6664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,0,0,0,5.3336,10.6664,0,0,0,0,0,21.3336,10.6664,16,5.3336,16,32,21.3336,1280,1034.6664,277.3336,288,250.6664,357.3336,661.3336,1141.3336,464,624,128,282.6664,469.3336,213.3336,341.3336,485.3336,1194.6664,757.3336,394.6664,704,1109.3336,160,133.3336,42.6664,0,5.3336,0,0,0,5.3336,37.3336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,18,NA,NA,NA,3.9999,NA,NA,NA,15.9999,NA,NA,NA,36,NA,NA,NA,6,NA,NA,NA,27.999899999999997,NA,NA,NA,26.000100000000003,NA,NA,NA,15.9999,NA,NA,NA,8.0001,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,24,NA,NA,NA,102,NA,NA,NA,56.000099999999996,NA,NA,NA,99.9999,NA,NA,NA,105.9999,NA,NA,NA,110.0001,NA,NA,NA,78,NA,NA,NA,74.0001,NA,NA,NA,99.9999,NA,NA,NA,116.0001,NA,NA,NA,62.000099999999996,NA,NA,NA,98.0001,NA,NA,NA,176.0001,NA,NA,NA,38.0001,NA,NA,NA,24,NA,NA,NA,56.000099999999996,NA,NA,NA,50.000099999999996,NA,NA,NA,627.9999,NA,NA,NA,302.00010000000003,NA,NA,NA,96,NA,NA,NA,66,NA,NA,NA,158.0001,NA,NA,NA,48,NA,NA,NA,116.0001,NA,NA,NA,192,NA,374.00010000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,0,NA,NA,NA,13.8615,NA,NA,NA,41.584199999999996,NA,NA,NA,21.7821,NA,NA,NA,25.7427,NA,NA,NA,41.584199999999996,NA,NA,NA,71.2872,NA,NA,NA,17.8218,NA,NA,NA,81.18809999999999,NA,NA,NA,21.7821,NA,NA,NA,95.0496,NA,NA,NA,45.5445,NA,NA,NA,176.2377,NA,NA,NA,65.3466,NA,NA,NA,67.3266,NA,NA,NA,43.564499999999995,NA,NA,NA,29.703,NA,NA,NA,152.4753,NA,NA,NA,136.6338,NA,NA,NA,196.03950000000003,NA,NA,NA,106.9308,NA,NA,NA,35.6436,NA,NA,NA,39.603899999999996,NA,NA,NA,71.2872,NA,NA,NA,9.9009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,30,NA,NA,NA,15.9999,NA,NA,NA,8.0001,NA,NA,NA,6,NA,NA,NA,9.9999,NA,NA,NA,30,NA,NA,NA,27.999899999999997,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,14.0001,NA,NA,NA,20.0001,NA,NA,NA,27.999899999999997,NA,NA,NA,12,NA,NA,NA,33.9999,NA,NA,NA,21.9999,NA,NA,NA,42,NA,NA,NA,27.999899999999997,NA,NA,NA,32.0001,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,15.9999,NA,NA,NA,0,NA,NA,NA,8.0001,NA,NA,NA,50.000099999999996,NA,NA,NA,18,NA,NA,NA,6,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,27.999899999999997,NA,NA,NA,14.0001,NA,NA,NA,2.0000999999999998,NA,NA,NA,6,NA,NA,NA,14.0001,NA,NA,NA,78,NA,NA,NA,21.9999,NA,NA,NA,54,NA,NA,NA,315.99989999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,14.0001,NA,NA,NA,8.0001,NA,NA,NA,2.0000999999999998,NA,NA,NA,3.9999,NA,NA,NA,8.0001,NA,NA,NA,18,NA,NA,NA,2.0000999999999998,NA,NA,NA,6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,2.0000999999999998,NA,NA,NA,26.000100000000003,NA,NA,NA,24,NA,NA,NA,24,NA,NA,NA,62.000099999999996,NA,NA,NA,63.999900000000004,NA,NA,NA,33.9999,NA,NA,NA,39.9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,44.0001,NA,NA,NA,96,NA,NA,NA,62.000099999999996,NA,NA,NA,62.000099999999996,NA,NA,NA,60,NA,NA,NA,218.00010000000003,NA,NA,NA,80.0001,NA,NA,NA,224.00010000000003,NA,NA,NA,141.9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,16.3935,NA,NA,NA,62.295,NA,NA,NA,109.83600000000001,NA,NA,NA,193.4427,NA,NA,NA,488.5245,NA,NA,NA,27.8688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,18,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,12,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,87.9999,NA,NA,NA,56.000099999999996,NA,NA,NA,87.9999,NA,NA,NA,44.0001,NA,NA,NA,240,NA,NA,NA,189.9999,NA,NA,NA,3.9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,24,NA,NA,NA,15.9999,NA,NA,NA,20.0001,NA,NA,NA,162,NA,NA,NA,21.9999,NA,NA,NA,14.0001,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,8.0001,NA,NA,NA,96,NA,NA,NA,177.9999,NA,NA,NA,92.0001,NA,NA,NA,30,NA,NA,NA,69.9999,NA,NA,NA,38.0001,NA,NA,NA,32.0001,NA,NA,NA,21.9999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,42,NA,NA,NA,279.99989999999997,NA,NA,NA,117.9999,NA,NA,NA,96,NA,NA,NA,32.0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,27.999899999999997,NA,NA,NA,18,NA,NA,NA,38.0001,NA,NA,NA,62.000099999999996,NA,NA,NA,54,NA,NA,NA,26.000100000000003,NA,NA,NA,20.0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,14.0001,NA,NA,NA,27.999899999999997,NA,NA,NA,12,NA,NA,NA,8.0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,15.9999,NA,NA,NA,9.9999,NA,NA,NA,32.0001,NA,NA,NA,26.000100000000003,NA,NA,NA,30,NA,NA,NA,74.0001,NA,NA,NA,339.99989999999997,NA,NA,NA,51.999900000000004,NA,NA,NA,39.9999,NA,NA,NA,21.9999,NA,NA,NA,45.9999,NA,NA,NA,38.0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,9.9999,NA,NA,NA,38.0001,NA,NA,NA,36,NA,NA,NA,8.0001,NA,NA,NA,9.9999,NA,NA,NA,14.0001,NA,NA,NA,6,NA,NA,NA,18,NA,NA,NA,192,NA,NA,NA,38.0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,0,0,21.3336,5.3336,5.3336,5.3336,5.3336,10.6664,5.3336,5.3336,16,5.3336,16,21.3336,37.3336,48,21.3336,26.6664,5.3336,0,0,0,0,5.3336,16,5.3336,10.6664,5.3336,0,74.6664,42.6664,21.3336,42.6664,0,32,21.3336,21.3336,5.3336,5.3336,21.3336,42.6664,21.3336,0,10.6664,21.3336,5.3336,0,0,0,0,0,0,0,0,21.3336,0,21.3336,0,5.3336,0,21.3336,0,0,0,5.3336,0,0,16,37.3336,64,21.3336,85.3336,42.6664,58.6664,80,32,32,26.6664,21.3336,5.3336,16,16,5.3336,0,5.3336,26.6664,16,0,0,5.3336,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,0,0,0,26.6664,16,21.3336,0,0,0,0,0,10.6664,16,5.3336,0,10.6664,5.3336,0,10.6664,16,16,5.3336,26.6664,48,16,21.3336,21.3336,10.6664,21.3336,32,10.6664,26.6664,10.6664,16,176,250.6664,400,421.3336,448,298.6664,304,229.3336,117.3336,288,501.3336,448,416,192,112,160,181.3336,149.3336,128,48,26.6664,48,26.6664,16,10.6664,21.3336,58.6664,16,26.6664,5.3336,0,10.6664,16,64,112,96,85.3336,106.6664,138.6664,106.6664,42.6664,85.3336,128,64,64,85.3336,117.3336,58.6664,0,37.3336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,21.3336,26.6664,69.3336,117.3336,53.3336,106.6664,128,74.6664,53.3336,154.6664,21.3336,53.3336,74.6664,48,32,53.3336,181.3336,64,21.3336,96,149.3336,64,80,69.3336,53.3336,26.6664,80,42.6664,48,37.3336,26.6664,42.6664,53.3336,37.3336,69.3336,26.6664,26.6664,10.6664,5.3336,58.6664,74.6664,42.6664,10.6664,32,48,16,21.3336,21.3336,26.6664,48,42.6664,10.6664,21.3336,53.3336,26.6664,37.3336,48,48,5.3336,85.3336,42.6664,32,53.3336,85.3336,64,117.3336,64,53.3336,53.3336,202.6664,234.6664,122.6664,21.3336,138.6664,48,10.6664,85.3336,106.6664,298.6664,330.6664,240,170.6664,416,192,37.3336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,37.3336,58.6664,58.6664,58.6664,37.3336,16,32,5.3336,10.6664,5.3336,5.3336,16,5.3336,5.3336,0,5.3336,10.6664,0,0,0,10.6664,0,5.3336,5.3336,10.6664,0,0,0,5.3336,0,5.3336,5.3336,0,5.3336,10.6664,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10.6664,5.3336,0,10.6664,10.6664,5.3336,10.6664,5.3336,10.6664,0,0,0,32,128,26.6664,128,10.6664,101.3336,26.6664,58.6664,26.6664,213.3336,165.3336,128,101.3336,90.6664,192,69.3336,128,80,16,0,0,0,0,16,53.3336,21.3336,0,21.3336,320,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,37.3336,10.6664,90.6664,421.3336,266.6664,229.3336,69.3336,117.3336,5.3336,26.6664,0,26.6664,5.3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6664,26.6664,0,0,5.3336,0,0,0,10.6664,5.3336,10.6664,74.6664,165.3336,240,48,122.6664,330.6664,384,352,981.3336,165.3336,218.6664,186.6664,224,64,85.3336,165.3336,288,16,26.6664,21.3336,21.3336,48,10.6664,10.6664,32,10.6664,0,0,16,5.3336,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
